,filename,text,start,end
453,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00453.wav,กว่า 88% นะครับส่วนคอมเพล็กซ์,0:21:42,0:21:45
454,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00454.wav,เป็นจริงๆก็เหลือโครงการที่เราต้อง,0:21:45,0:21:47
455,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00455.wav,ให้ความสำคัญในปีหน้านะครับก็คือ สอง โครง,0:21:47,0:21:50
456,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00456.wav,การใหญ่ก็คือตัวอารีย์ที่ยังมี,0:21:50,0:21:52
457,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00457.wav,ยอดเสียงอันยังขาย,0:21:52,0:21:55
458,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00458.wav,ไม่หมดประมาณ 50% นะครับ,0:21:55,0:21:57
459,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00459.wav,ตัวนี้องค์การคือ 39 ถึงยอดขายเนี่ยก็,0:21:58,0:22:01
460,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00460.wav,คืบหน้าไปได้ดีนะครับเพราะล่าสุดเรามี,0:22:01,0:22:03
461,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00461.wav,การปิดวงเงินโปรเจคไฟแนนซ์กับแบงค์,0:22:03,0:22:05
462,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00462.wav,เรียบร้อยแล้วมีการทยอยส่งมอบ,0:22:05,0:22:08
463,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00463.wav,วันนี้กว่า 60% ที่เราส่งมอบไปแล้วก็เหลือ,0:22:08,0:22:11
464,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00464.wav,ขายอีกจำนวน หนึ่ง ซึ่งตรงตัว,0:22:11,0:22:14
465,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00465.wav,ศูนย์ 3 9 เป็นทำเลที่ต่างชาติเนี่ย,0:22:14,0:22:17
466,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00466.wav,รู้จักดีนะครับแล้วปัจจุบันก็พยายามที่จะทำ,0:22:17,0:22:20
467,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00467.wav,แคมเปญออกมาให้ต่อเนื่อง,0:22:20,0:22:22
468,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00468.wav,มากขึ้นนะครับปี 19 เป็นโครงการที่เรา,0:22:22,0:22:25
469,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00469.wav,ปิดมาปิดโครงการหรืออยู่ประมาณ สอง ยูนิต,0:22:25,0:22:28
470,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00470.wav,ที่เหลือจะเป็นตัวเขาสิ่งก่อสร้างไปขัด,0:22:28,0:22:31
471,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00471.wav,ไป,0:22:31,0:22:32
472,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00472.wav,ในส่วนของโปรเจคผ่านเฟอร์ก็ก็อย่างที่,0:22:34,0:22:37
473,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00473.wav,เกิดมาปีนี้เรามีโอน สอง โครงการก็คือ 4,0:22:37,0:22:39
474,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00474.wav,สแควร์ที่เริ่มโอนคิ้วชัดแล้วก็นิ่งไป,0:22:39,0:22:42
475,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00475.wav,ฉายเริ่มโอนคิว 4 ปีนี้,0:22:42,0:22:45
476,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00476.wav,นะครับที่เหลือก็จะเป็นสิ่งโปรเจคที่ทยอยขาย,0:22:45,0:22:48
477,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00477.wav,ทยอยโอนทยอยสร้างใหม่นะครับ,0:22:48,0:22:50
478,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00478.wav,หรือตัดภาพมาที่ไฟแนนเชียลกรุ๊ปแมนบ้าง,0:22:51,0:22:54
479,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00479.wav,ครับในส่วนของตลอด,0:22:54,0:22:57
480,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00480.wav,9 เดือนที่ผ่านมาเรามีการรับรู้รายได้,0:22:57,0:22:59
481,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00481.wav,ทั้งหมด 7274 ล้านนะครับคิดเป็นการเติบโต,0:22:59,0:23:02
482,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00482.wav,ประมาณ 50% นะครับเมื่อเทียบกับช่วงเวลา,0:23:02,0:23:05
483,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00483.wav,เดียวกันปีที่แล้วนะครับถ้าเรามองว่าลาย,0:23:05,0:23:08
484,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00484.wav,เบสิคอย่างเดียวนะครับเป็นเส้นบางๆ,0:23:08,0:23:10
485,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00485.wav,สีน้ำตาลอ่อนๆก็จะพบว่ารายได้,0:23:10,0:23:13
486,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00486.wav,จะเกิดจากการโอนอสังหาริมทรัพย์เนี่ยเติบ,0:23:13,0:23:16
487,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00487.wav,โตขึ้นเช่นเดียวกัน 19% ถึง 3800,0:23:16,0:23:19
488,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00488.wav,ล้านส่วนที่เหลือที่โตหน่อยก็จะเป็น,0:23:19,0:23:21
489,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00489.wav,เรื่องของคอนสตรัคชั่นชีวิตที่เราทำหน้า,0:23:21,0:23:24
490,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00490.wav,ที่เป็นคีย์ให้กับตัวเจวีตรงนี้เนี่ยแต่แอค,0:23:24,0:23:27
491,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00491.wav,ทิวิตี้ของเจวีเริ่มเริ่มเยอะขึ้นและ,0:23:27,0:23:29
492,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00492.wav,ส่วน หนึ่ง ของที่เราได้เอ่อ,0:23:30,0:23:32
493,Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์/Oppday Q32023 NOBLE บมจ โนเบิล ดีเวลลอปเมนท์_chunk00493.wav,จากการขายโครงการให้กับพันธมิตร สอง โครงการ,0:23:32,0:23:35
